time	V(vin)	V(vout)
3.707318353588473e-08	0.000000e+00	4.827198e+00
3.711224603588473e-08	0.000000e+00	4.902454e+00
3.715130853588473e-08	0.000000e+00	4.944874e+00
3.719037103588473e-08	0.000000e+00	4.969028e+00
3.722943353588473e-08	0.000000e+00	4.982451e+00
3.726849603588473e-08	0.000000e+00	4.990225e+00
3.730755853588473e-08	0.000000e+00	4.994393e+00
3.734662103588473e-08	0.000000e+00	4.996945e+00
3.738568353588473e-08	0.000000e+00	4.998177e+00
3.742474603588473e-08	0.000000e+00	4.999075e+00
3.746380853588473e-08	0.000000e+00	4.999378e+00
3.750287103588473e-08	0.000000e+00	4.999751e+00
3.754193353588473e-08	0.000000e+00	4.999756e+00
3.758099603588473e-08	0.000000e+00	4.999959e+00
3.762005853588473e-08	0.000000e+00	4.999876e+00
3.765912103588472e-08	0.000000e+00	5.000028e+00
3.769818353588472e-08	0.000000e+00	4.999915e+00
3.773724603588472e-08	0.000000e+00	5.000049e+00
3.777630853588472e-08	0.000000e+00	4.999928e+00
3.781537103588472e-08	0.000000e+00	5.000055e+00
3.785443353588472e-08	0.000000e+00	4.999932e+00
3.789349603588472e-08	0.000000e+00	5.000057e+00
3.793255853588472e-08	0.000000e+00	4.999934e+00
3.797162103588472e-08	0.000000e+00	5.000057e+00
3.801068353588472e-08	0.000000e+00	4.999935e+00
3.804974603588472e-08	0.000000e+00	5.000056e+00
3.808880853588472e-08	0.000000e+00	4.999936e+00
3.812787103588472e-08	0.000000e+00	5.000056e+00
3.816693353588472e-08	0.000000e+00	4.999937e+00
3.820599603588472e-08	0.000000e+00	5.000055e+00
3.824505853588472e-08	0.000000e+00	4.999938e+00
3.828412103588472e-08	0.000000e+00	5.000054e+00
3.832318353588472e-08	0.000000e+00	4.999938e+00
3.836224603588472e-08	0.000000e+00	5.000054e+00
3.840130853588472e-08	0.000000e+00	4.999939e+00
3.844037103588472e-08	0.000000e+00	5.000053e+00
3.847943353588472e-08	0.000000e+00	4.999940e+00
3.851849603588472e-08	0.000000e+00	5.000052e+00
3.855755853588472e-08	0.000000e+00	4.999941e+00
3.859662103588472e-08	0.000000e+00	5.000051e+00
3.863568353588472e-08	0.000000e+00	4.999943e+00
3.867474603588472e-08	0.000000e+00	5.000053e+00
3.871380853588471e-08	0.000000e+00	4.999945e+00
3.875287103588471e-08	0.000000e+00	5.000053e+00
3.879193353588471e-08	0.000000e+00	4.999947e+00
3.883099603588471e-08	0.000000e+00	5.000052e+00
3.887005853588471e-08	0.000000e+00	4.999947e+00
3.890912103588471e-08	0.000000e+00	5.000050e+00
3.894818353588471e-08	0.000000e+00	4.999946e+00
3.898724603588471e-08	0.000000e+00	5.000049e+00
3.902630853588471e-08	0.000000e+00	4.999946e+00
3.906537103588471e-08	0.000000e+00	5.000048e+00
3.910443353588471e-08	0.000000e+00	4.999947e+00
3.914349603588471e-08	0.000000e+00	5.000047e+00
3.918255853588471e-08	0.000000e+00	4.999948e+00
3.922162103588471e-08	0.000000e+00	5.000046e+00
3.926068353588471e-08	0.000000e+00	4.999949e+00
3.929974603588471e-08	0.000000e+00	5.000045e+00
3.933880853588471e-08	0.000000e+00	4.999949e+00
3.937787103588471e-08	0.000000e+00	5.000044e+00
3.941693353588471e-08	0.000000e+00	4.999950e+00
3.945599603588471e-08	0.000000e+00	5.000044e+00
3.949505853588471e-08	0.000000e+00	4.999951e+00
3.953412103588471e-08	0.000000e+00	5.000043e+00
3.957318353588471e-08	0.000000e+00	4.999952e+00
3.961224603588471e-08	0.000000e+00	5.000042e+00
3.965130853588471e-08	0.000000e+00	4.999952e+00
3.969037103588471e-08	0.000000e+00	5.000042e+00
3.972943353588471e-08	0.000000e+00	4.999953e+00
3.976849603588470e-08	0.000000e+00	5.000041e+00
3.980755853588470e-08	0.000000e+00	4.999954e+00
3.984662103588470e-08	0.000000e+00	5.000041e+00
3.988568353588470e-08	0.000000e+00	4.999955e+00
3.992474603588470e-08	0.000000e+00	5.000040e+00
3.996380853588470e-08	0.000000e+00	4.999956e+00
4.000000000000000e-08	0.000000e+00	5.000039e+00
