VIN	V(vin)	V(vout_inv_10_10)	V(vout_inv_15_05)	V(vout_inv_20_10)
2.169000000000000e+00	2.169000e+00	1.968271e+00	4.860604e+00	4.376718e+00
2.170000000000000e+00	2.170000e+00	1.958735e+00	4.860370e+00	4.375882e+00
2.171000000000000e+00	2.171000e+00	1.949214e+00	4.860135e+00	4.375044e+00
2.172000000000000e+00	2.172000e+00	1.939708e+00	4.859900e+00	4.374205e+00
2.173000000000000e+00	2.173000e+00	1.930218e+00	4.859665e+00	4.373364e+00
2.174000000000000e+00	2.174000e+00	1.920745e+00	4.859430e+00	4.372521e+00
2.175000000000000e+00	2.175000e+00	1.911288e+00	4.859194e+00	4.371678e+00
2.176000000000000e+00	2.176000e+00	1.901851e+00	4.858959e+00	4.370833e+00
2.177000000000000e+00	2.177000e+00	1.892431e+00	4.858723e+00	4.369987e+00
2.178000000000000e+00	2.178000e+00	1.883031e+00	4.858487e+00	4.369139e+00
2.179000000000000e+00	2.179000e+00	1.873652e+00	4.858250e+00	4.368289e+00
2.180000000000000e+00	2.180000e+00	1.864293e+00	4.858014e+00	4.367438e+00
2.181000000000000e+00	2.181000e+00	1.854955e+00	4.857777e+00	4.366586e+00
2.182000000000000e+00	2.182000e+00	1.845640e+00	4.857540e+00	4.365732e+00
2.183000000000000e+00	2.183000e+00	1.836347e+00	4.857303e+00	4.364877e+00
2.184000000000000e+00	2.184000e+00	1.827078e+00	4.857066e+00	4.364020e+00
2.185000000000000e+00	2.185000e+00	1.817834e+00	4.856828e+00	4.363162e+00
2.186000000000000e+00	2.186000e+00	1.808613e+00	4.856590e+00	4.362302e+00
2.187000000000000e+00	2.187000e+00	1.799419e+00	4.856352e+00	4.361441e+00
2.188000000000000e+00	2.188000e+00	1.790250e+00	4.856114e+00	4.360578e+00
2.189000000000000e+00	2.189000e+00	1.781108e+00	4.855875e+00	4.359714e+00
2.190000000000000e+00	2.190000e+00	1.771994e+00	4.855637e+00	4.358848e+00
2.191000000000000e+00	2.191000e+00	1.762908e+00	4.855398e+00	4.357981e+00
2.192000000000000e+00	2.192000e+00	1.753850e+00	4.855159e+00	4.357112e+00
2.193000000000000e+00	2.193000e+00	1.744822e+00	4.854920e+00	4.356242e+00
2.194000000000000e+00	2.194000e+00	1.735824e+00	4.854681e+00	4.355370e+00
2.195000000000000e+00	2.195000e+00	1.726856e+00	4.854441e+00	4.354496e+00
2.196000000000000e+00	2.196000e+00	1.717919e+00	4.854201e+00	4.353621e+00
2.197000000000000e+00	2.197000e+00	1.709014e+00	4.853961e+00	4.352745e+00
2.198000000000000e+00	2.198000e+00	1.700142e+00	4.853721e+00	4.351866e+00
2.199000000000000e+00	2.199000e+00	1.691302e+00	4.853480e+00	4.350987e+00
2.200000000000000e+00	2.200000e+00	1.682496e+00	4.853240e+00	4.350105e+00
2.201000000000000e+00	2.201000e+00	1.673724e+00	4.852999e+00	4.349223e+00
2.202000000000000e+00	2.202000e+00	1.664986e+00	4.852758e+00	4.348338e+00
2.203000000000000e+00	2.203000e+00	1.656284e+00	4.852517e+00	4.347452e+00
2.204000000000000e+00	2.204000e+00	1.647618e+00	4.852275e+00	4.346564e+00
2.205000000000000e+00	2.205000e+00	1.638988e+00	4.852033e+00	4.345675e+00
2.206000000000000e+00	2.206000e+00	1.630394e+00	4.851791e+00	4.344784e+00
2.207000000000000e+00	2.207000e+00	1.621838e+00	4.851549e+00	4.343891e+00
2.208000000000000e+00	2.208000e+00	1.613320e+00	4.851307e+00	4.342997e+00
2.209000000000000e+00	2.209000e+00	1.604840e+00	4.851064e+00	4.342101e+00
2.210000000000000e+00	2.210000e+00	1.596399e+00	4.850821e+00	4.341203e+00
2.211000000000000e+00	2.211000e+00	1.587997e+00	4.850578e+00	4.340304e+00
2.212000000000000e+00	2.212000e+00	1.579636e+00	4.850335e+00	4.339403e+00
2.213000000000000e+00	2.213000e+00	1.571314e+00	4.850092e+00	4.338500e+00
2.214000000000000e+00	2.214000e+00	1.563033e+00	4.849848e+00	4.337596e+00
2.215000000000000e+00	2.215000e+00	1.554793e+00	4.849604e+00	4.336690e+00
2.216000000000000e+00	2.216000e+00	1.546595e+00	4.849360e+00	4.335783e+00
2.217000000000000e+00	2.217000e+00	1.538438e+00	4.849116e+00	4.334873e+00
2.218000000000000e+00	2.218000e+00	1.530325e+00	4.848872e+00	4.333962e+00
2.219000000000000e+00	2.219000e+00	1.522253e+00	4.848627e+00	4.333049e+00
2.220000000000000e+00	2.220000e+00	1.514225e+00	4.848382e+00	4.332135e+00
2.221000000000000e+00	2.221000e+00	1.506241e+00	4.848136e+00	4.331218e+00
2.222000000000000e+00	2.222000e+00	1.498300e+00	4.847891e+00	4.330300e+00
2.223000000000000e+00	2.223000e+00	1.490404e+00	4.847646e+00	4.329381e+00
2.224000000000000e+00	2.224000e+00	1.482553e+00	4.847400e+00	4.328459e+00
2.225000000000000e+00	2.225000e+00	1.474746e+00	4.847154e+00	4.327536e+00
2.226000000000000e+00	2.226000e+00	1.466984e+00	4.846908e+00	4.326611e+00
2.227000000000000e+00	2.227000e+00	1.459268e+00	4.846661e+00	4.325684e+00
2.228000000000000e+00	2.228000e+00	1.451598e+00	4.846414e+00	4.324755e+00
2.229000000000000e+00	2.229000e+00	1.443974e+00	4.846168e+00	4.323825e+00
2.230000000000000e+00	2.230000e+00	1.436396e+00	4.845920e+00	4.322893e+00
2.231000000000000e+00	2.231000e+00	1.428865e+00	4.845673e+00	4.321959e+00
2.232000000000000e+00	2.232000e+00	1.421381e+00	4.845425e+00	4.321023e+00
2.233000000000000e+00	2.233000e+00	1.413944e+00	4.845178e+00	4.320085e+00
2.234000000000000e+00	2.234000e+00	1.406554e+00	4.844930e+00	4.319145e+00
2.235000000000000e+00	2.235000e+00	1.399211e+00	4.844681e+00	4.318204e+00
2.236000000000000e+00	2.236000e+00	1.391917e+00	4.844433e+00	4.317261e+00
2.237000000000000e+00	2.237000e+00	1.384670e+00	4.844184e+00	4.316315e+00
2.238000000000000e+00	2.238000e+00	1.377471e+00	4.843935e+00	4.315368e+00
2.239000000000000e+00	2.239000e+00	1.370321e+00	4.843686e+00	4.314419e+00
2.240000000000000e+00	2.240000e+00	1.363218e+00	4.843437e+00	4.313468e+00
2.241000000000000e+00	2.241000e+00	1.356165e+00	4.843187e+00	4.312516e+00
2.242000000000000e+00	2.242000e+00	1.349160e+00	4.842937e+00	4.311562e+00
2.243000000000000e+00	2.243000e+00	1.342203e+00	4.842687e+00	4.310605e+00
2.244000000000000e+00	2.244000e+00	1.335296e+00	4.842437e+00	4.309646e+00
2.245000000000000e+00	2.245000e+00	1.328437e+00	4.842186e+00	4.308686e+00
2.246000000000000e+00	2.246000e+00	1.321627e+00	4.841936e+00	4.307724e+00
2.247000000000000e+00	2.247000e+00	1.314866e+00	4.841685e+00	4.306759e+00
2.248000000000000e+00	2.248000e+00	1.308155e+00	4.841434e+00	4.305793e+00
2.249000000000000e+00	2.249000e+00	1.301492e+00	4.841182e+00	4.304825e+00
2.250000000000000e+00	2.250000e+00	1.294878e+00	4.840930e+00	4.303854e+00
2.251000000000000e+00	2.251000e+00	1.288314e+00	4.840678e+00	4.302882e+00
2.252000000000000e+00	2.252000e+00	1.281799e+00	4.840426e+00	4.301908e+00
2.253000000000000e+00	2.253000e+00	1.275333e+00	4.840174e+00	4.300932e+00
2.254000000000000e+00	2.254000e+00	1.268916e+00	4.839921e+00	4.299953e+00
2.255000000000000e+00	2.255000e+00	1.262548e+00	4.839669e+00	4.298973e+00
2.256000000000000e+00	2.256000e+00	1.256229e+00	4.839416e+00	4.297991e+00
2.257000000000000e+00	2.257000e+00	1.249959e+00	4.839162e+00	4.297007e+00
2.258000000000000e+00	2.258000e+00	1.243739e+00	4.838909e+00	4.296020e+00
2.259000000000000e+00	2.259000e+00	1.237567e+00	4.838655e+00	4.295032e+00
2.260000000000000e+00	2.260000e+00	1.231444e+00	4.838401e+00	4.294041e+00
2.261000000000000e+00	2.261000e+00	1.225369e+00	4.838147e+00	4.293048e+00
2.262000000000000e+00	2.262000e+00	1.219343e+00	4.837893e+00	4.292053e+00
2.263000000000000e+00	2.263000e+00	1.213366e+00	4.837638e+00	4.291057e+00
2.264000000000000e+00	2.264000e+00	1.207437e+00	4.837383e+00	4.290058e+00
2.265000000000000e+00	2.265000e+00	1.201556e+00	4.837128e+00	4.289056e+00
2.266000000000000e+00	2.266000e+00	1.195724e+00	4.836873e+00	4.288053e+00
2.267000000000000e+00	2.267000e+00	1.189939e+00	4.836617e+00	4.287047e+00
2.268000000000000e+00	2.268000e+00	1.184202e+00	4.836361e+00	4.286040e+00
2.269000000000000e+00	2.269000e+00	1.178513e+00	4.836105e+00	4.285030e+00
2.270000000000000e+00	2.270000e+00	1.172872e+00	4.835848e+00	4.284018e+00
2.271000000000000e+00	2.271000e+00	1.167278e+00	4.835592e+00	4.283004e+00
2.272000000000000e+00	2.272000e+00	1.161731e+00	4.835335e+00	4.281987e+00
2.273000000000000e+00	2.273000e+00	1.156231e+00	4.835078e+00	4.280969e+00
2.274000000000000e+00	2.274000e+00	1.150777e+00	4.834821e+00	4.279948e+00
2.275000000000000e+00	2.275000e+00	1.145371e+00	4.834563e+00	4.278924e+00
2.276000000000000e+00	2.276000e+00	1.140010e+00	4.834306e+00	4.277899e+00
2.277000000000000e+00	2.277000e+00	1.134696e+00	4.834047e+00	4.276872e+00
2.278000000000000e+00	2.278000e+00	1.129428e+00	4.833789e+00	4.275842e+00
2.279000000000000e+00	2.279000e+00	1.124206e+00	4.833531e+00	4.274809e+00
2.280000000000000e+00	2.280000e+00	1.119029e+00	4.833272e+00	4.273775e+00
2.281000000000000e+00	2.281000e+00	1.113897e+00	4.833013e+00	4.272738e+00
2.282000000000000e+00	2.282000e+00	1.108810e+00	4.832754e+00	4.271699e+00
2.283000000000000e+00	2.283000e+00	1.103768e+00	4.832494e+00	4.270657e+00
2.284000000000000e+00	2.284000e+00	1.098771e+00	4.832235e+00	4.269613e+00
2.285000000000000e+00	2.285000e+00	1.093818e+00	4.831975e+00	4.268567e+00
2.286000000000000e+00	2.286000e+00	1.088909e+00	4.831715e+00	4.267519e+00
2.287000000000000e+00	2.287000e+00	1.084043e+00	4.831454e+00	4.266468e+00
2.288000000000000e+00	2.288000e+00	1.079221e+00	4.831193e+00	4.265414e+00
2.289000000000000e+00	2.289000e+00	1.074442e+00	4.830933e+00	4.264359e+00
2.290000000000000e+00	2.290000e+00	1.069706e+00	4.830671e+00	4.263300e+00
2.291000000000000e+00	2.291000e+00	1.065013e+00	4.830410e+00	4.262239e+00
2.292000000000000e+00	2.292000e+00	1.060362e+00	4.830148e+00	4.261176e+00
2.293000000000000e+00	2.293000e+00	1.055753e+00	4.829886e+00	4.260110e+00
2.294000000000000e+00	2.294000e+00	1.051186e+00	4.829624e+00	4.259042e+00
2.295000000000000e+00	2.295000e+00	1.046661e+00	4.829362e+00	4.257972e+00
2.296000000000000e+00	2.296000e+00	1.042176e+00	4.829099e+00	4.256899e+00
2.297000000000000e+00	2.297000e+00	1.037733e+00	4.828836e+00	4.255823e+00
2.298000000000000e+00	2.298000e+00	1.033330e+00	4.828573e+00	4.254745e+00
2.299000000000000e+00	2.299000e+00	1.028967e+00	4.828310e+00	4.253664e+00
2.300000000000000e+00	2.300000e+00	1.024644e+00	4.828046e+00	4.252581e+00
2.301000000000000e+00	2.301000e+00	1.020361e+00	4.827782e+00	4.251495e+00
2.302000000000000e+00	2.302000e+00	1.016118e+00	4.827518e+00	4.250407e+00
2.303000000000000e+00	2.303000e+00	1.011913e+00	4.827253e+00	4.249315e+00
2.304000000000000e+00	2.304000e+00	1.007747e+00	4.826989e+00	4.248222e+00
2.305000000000000e+00	2.305000e+00	1.003620e+00	4.826724e+00	4.247126e+00
2.306000000000000e+00	2.306000e+00	9.995304e-01	4.826458e+00	4.246027e+00
2.307000000000000e+00	2.307000e+00	9.954790e-01	4.826193e+00	4.244925e+00
2.308000000000000e+00	2.308000e+00	9.914651e-01	4.825927e+00	4.243821e+00
2.309000000000000e+00	2.309000e+00	9.874883e-01	4.825662e+00	4.242713e+00
2.310000000000000e+00	2.310000e+00	9.835485e-01	4.825395e+00	4.241604e+00
2.311000000000000e+00	2.311000e+00	9.796452e-01	4.825129e+00	4.240491e+00
2.312000000000000e+00	2.312000e+00	9.757782e-01	4.824862e+00	4.239376e+00
2.313000000000000e+00	2.313000e+00	9.719470e-01	4.824595e+00	4.238258e+00
2.314000000000000e+00	2.314000e+00	9.681516e-01	4.824328e+00	4.237137e+00
2.315000000000000e+00	2.315000e+00	9.643914e-01	4.824060e+00	4.236014e+00
2.316000000000000e+00	2.316000e+00	9.606662e-01	4.823792e+00	4.234887e+00
2.317000000000000e+00	2.317000e+00	9.569757e-01	4.823524e+00	4.233758e+00
2.318000000000000e+00	2.318000e+00	9.533195e-01	4.823256e+00	4.232626e+00
2.319000000000000e+00	2.319000e+00	9.496974e-01	4.822988e+00	4.231491e+00
2.320000000000000e+00	2.320000e+00	9.461091e-01	4.822719e+00	4.230353e+00
2.321000000000000e+00	2.321000e+00	9.425542e-01	4.822450e+00	4.229213e+00
2.322000000000000e+00	2.322000e+00	9.390323e-01	4.822180e+00	4.228069e+00
2.323000000000000e+00	2.323000e+00	9.355433e-01	4.821911e+00	4.226923e+00
2.324000000000000e+00	2.324000e+00	9.320868e-01	4.821641e+00	4.225773e+00
2.325000000000000e+00	2.325000e+00	9.286625e-01	4.821371e+00	4.224621e+00
2.326000000000000e+00	2.326000e+00	9.252700e-01	4.821100e+00	4.223465e+00
2.327000000000000e+00	2.327000e+00	9.219092e-01	4.820830e+00	4.222307e+00
2.328000000000000e+00	2.328000e+00	9.185795e-01	4.820559e+00	4.221146e+00
2.329000000000000e+00	2.329000e+00	9.152808e-01	4.820288e+00	4.219981e+00
2.330000000000000e+00	2.330000e+00	9.120129e-01	4.820016e+00	4.218814e+00
2.331000000000000e+00	2.331000e+00	9.087752e-01	4.819745e+00	4.217643e+00
2.332000000000000e+00	2.332000e+00	9.055676e-01	4.819472e+00	4.216469e+00
2.333000000000000e+00	2.333000e+00	9.023898e-01	4.819200e+00	4.215293e+00
2.334000000000000e+00	2.334000e+00	8.992414e-01	4.818928e+00	4.214113e+00
2.335000000000000e+00	2.335000e+00	8.961222e-01	4.818655e+00	4.212930e+00
2.336000000000000e+00	2.336000e+00	8.930319e-01	4.818382e+00	4.211743e+00
2.337000000000000e+00	2.337000e+00	8.899701e-01	4.818109e+00	4.210554e+00
2.338000000000000e+00	2.338000e+00	8.869367e-01	4.817835e+00	4.209362e+00
2.339000000000000e+00	2.339000e+00	8.839312e-01	4.817561e+00	4.208166e+00
2.340000000000000e+00	2.340000e+00	8.809534e-01	4.817287e+00	4.206966e+00
2.341000000000000e+00	2.341000e+00	8.780031e-01	4.817012e+00	4.205764e+00
2.342000000000000e+00	2.342000e+00	8.750799e-01	4.816738e+00	4.204558e+00
2.343000000000000e+00	2.343000e+00	8.721836e-01	4.816463e+00	4.203350e+00
2.344000000000000e+00	2.344000e+00	8.693138e-01	4.816187e+00	4.202137e+00
2.345000000000000e+00	2.345000e+00	8.664704e-01	4.815912e+00	4.200922e+00
2.346000000000000e+00	2.346000e+00	8.636530e-01	4.815636e+00	4.199702e+00
2.347000000000000e+00	2.347000e+00	8.608614e-01	4.815360e+00	4.198480e+00
2.348000000000000e+00	2.348000e+00	8.580952e-01	4.815084e+00	4.197254e+00
2.349000000000000e+00	2.349000e+00	8.553542e-01	4.814807e+00	4.196024e+00
2.350000000000000e+00	2.350000e+00	8.526382e-01	4.814530e+00	4.194792e+00
2.351000000000000e+00	2.351000e+00	8.499468e-01	4.814253e+00	4.193555e+00
2.352000000000000e+00	2.352000e+00	8.472798e-01	4.813975e+00	4.192316e+00
2.353000000000000e+00	2.353000e+00	8.446371e-01	4.813697e+00	4.191072e+00
2.354000000000000e+00	2.354000e+00	8.420182e-01	4.813419e+00	4.189825e+00
2.355000000000000e+00	2.355000e+00	8.394229e-01	4.813141e+00	4.188575e+00
2.356000000000000e+00	2.356000e+00	8.368510e-01	4.812862e+00	4.187321e+00
2.357000000000000e+00	2.357000e+00	8.343022e-01	4.812583e+00	4.186063e+00
2.358000000000000e+00	2.358000e+00	8.317763e-01	4.812304e+00	4.184801e+00
2.359000000000000e+00	2.359000e+00	8.292730e-01	4.812025e+00	4.183536e+00
2.360000000000000e+00	2.360000e+00	8.267921e-01	4.811745e+00	4.182267e+00
2.361000000000000e+00	2.361000e+00	8.243333e-01	4.811465e+00	4.180995e+00
2.362000000000000e+00	2.362000e+00	8.218964e-01	4.811185e+00	4.179718e+00
2.363000000000000e+00	2.363000e+00	8.194811e-01	4.810904e+00	4.178438e+00
2.364000000000000e+00	2.364000e+00	8.170872e-01	4.810623e+00	4.177154e+00
2.365000000000000e+00	2.365000e+00	8.147145e-01	4.810342e+00	4.175866e+00
2.366000000000000e+00	2.366000e+00	8.123627e-01	4.810061e+00	4.174574e+00
2.367000000000000e+00	2.367000e+00	8.100316e-01	4.809779e+00	4.173279e+00
2.368000000000000e+00	2.368000e+00	8.077209e-01	4.809497e+00	4.171979e+00
2.369000000000000e+00	2.369000e+00	8.054305e-01	4.809215e+00	4.170676e+00
2.370000000000000e+00	2.370000e+00	8.031601e-01	4.808932e+00	4.169368e+00
2.371000000000000e+00	2.371000e+00	8.009095e-01	4.808649e+00	4.168057e+00
2.372000000000000e+00	2.372000e+00	7.986784e-01	4.808366e+00	4.166741e+00
2.373000000000000e+00	2.373000e+00	7.964666e-01	4.808082e+00	4.165421e+00
2.374000000000000e+00	2.374000e+00	7.942740e-01	4.807798e+00	4.164098e+00
2.375000000000000e+00	2.375000e+00	7.921003e-01	4.807514e+00	4.162770e+00
2.376000000000000e+00	2.376000e+00	7.899453e-01	4.807230e+00	4.161438e+00
2.377000000000000e+00	2.377000e+00	7.878087e-01	4.806945e+00	4.160101e+00
2.378000000000000e+00	2.378000e+00	7.856904e-01	4.806660e+00	4.158761e+00
2.379000000000000e+00	2.379000e+00	7.835901e-01	4.806375e+00	4.157416e+00
2.380000000000000e+00	2.380000e+00	7.815077e-01	4.806089e+00	4.156067e+00
2.381000000000000e+00	2.381000e+00	7.794430e-01	4.805803e+00	4.154714e+00
2.382000000000000e+00	2.382000e+00	7.773956e-01	4.805517e+00	4.153356e+00
2.383000000000000e+00	2.383000e+00	7.753655e-01	4.805231e+00	4.151994e+00
2.384000000000000e+00	2.384000e+00	7.733524e-01	4.804944e+00	4.150627e+00
2.385000000000000e+00	2.385000e+00	7.713561e-01	4.804657e+00	4.149256e+00
2.386000000000000e+00	2.386000e+00	7.693765e-01	4.804369e+00	4.147881e+00
2.387000000000000e+00	2.387000e+00	7.674134e-01	4.804082e+00	4.146501e+00
2.388000000000000e+00	2.388000e+00	7.654665e-01	4.803794e+00	4.145116e+00
2.389000000000000e+00	2.389000e+00	7.635356e-01	4.803505e+00	4.143726e+00
2.390000000000000e+00	2.390000e+00	7.616206e-01	4.803217e+00	4.142333e+00
2.391000000000000e+00	2.391000e+00	7.597213e-01	4.802928e+00	4.140934e+00
2.392000000000000e+00	2.392000e+00	7.578375e-01	4.802639e+00	4.139531e+00
2.393000000000000e+00	2.393000e+00	7.559690e-01	4.802349e+00	4.138123e+00
2.394000000000000e+00	2.394000e+00	7.541157e-01	4.802060e+00	4.136710e+00
2.395000000000000e+00	2.395000e+00	7.522774e-01	4.801769e+00	4.135292e+00
2.396000000000000e+00	2.396000e+00	7.504538e-01	4.801479e+00	4.133869e+00
2.397000000000000e+00	2.397000e+00	7.486448e-01	4.801188e+00	4.132442e+00
2.398000000000000e+00	2.398000e+00	7.468503e-01	4.800897e+00	4.131009e+00
2.399000000000000e+00	2.399000e+00	7.450699e-01	4.800606e+00	4.129571e+00
2.400000000000000e+00	2.400000e+00	7.433037e-01	4.800314e+00	4.128129e+00
2.401000000000000e+00	2.401000e+00	7.415515e-01	4.800022e+00	4.126681e+00
2.402000000000000e+00	2.402000e+00	7.398129e-01	4.799730e+00	4.125228e+00
2.403000000000000e+00	2.403000e+00	7.380880e-01	4.799437e+00	4.123770e+00
2.404000000000000e+00	2.404000e+00	7.363764e-01	4.799144e+00	4.122307e+00
2.405000000000000e+00	2.405000e+00	7.346781e-01	4.798851e+00	4.120839e+00
2.406000000000000e+00	2.406000e+00	7.329930e-01	4.798557e+00	4.119365e+00
2.407000000000000e+00	2.407000e+00	7.313208e-01	4.798264e+00	4.117886e+00
2.408000000000000e+00	2.408000e+00	7.296613e-01	4.797969e+00	4.116401e+00
2.409000000000000e+00	2.409000e+00	7.280145e-01	4.797675e+00	4.114911e+00
2.410000000000000e+00	2.410000e+00	7.263802e-01	4.797380e+00	4.113415e+00
2.411000000000000e+00	2.411000e+00	7.247581e-01	4.797085e+00	4.111914e+00
2.412000000000000e+00	2.412000e+00	7.231483e-01	4.796790e+00	4.110407e+00
2.413000000000000e+00	2.413000e+00	7.215505e-01	4.796494e+00	4.108895e+00
2.414000000000000e+00	2.414000e+00	7.199645e-01	4.796197e+00	4.107377e+00
2.415000000000000e+00	2.415000e+00	7.183902e-01	4.795901e+00	4.105853e+00
2.416000000000000e+00	2.416000e+00	7.168276e-01	4.795604e+00	4.104323e+00
2.417000000000000e+00	2.417000e+00	7.152764e-01	4.795307e+00	4.102787e+00
2.418000000000000e+00	2.418000e+00	7.137364e-01	4.795010e+00	4.101246e+00
2.419000000000000e+00	2.419000e+00	7.122076e-01	4.794712e+00	4.099698e+00
2.420000000000000e+00	2.420000e+00	7.106898e-01	4.794414e+00	4.098145e+00
2.421000000000000e+00	2.421000e+00	7.091830e-01	4.794116e+00	4.096585e+00
2.422000000000000e+00	2.422000e+00	7.076868e-01	4.793817e+00	4.095019e+00
2.423000000000000e+00	2.423000e+00	7.062013e-01	4.793518e+00	4.093447e+00
2.424000000000000e+00	2.424000e+00	7.047262e-01	4.793219e+00	4.091869e+00
2.425000000000000e+00	2.425000e+00	7.032614e-01	4.792919e+00	4.090284e+00
2.426000000000000e+00	2.426000e+00	7.018069e-01	4.792619e+00	4.088693e+00
2.427000000000000e+00	2.427000e+00	7.003625e-01	4.792318e+00	4.087095e+00
2.428000000000000e+00	2.428000e+00	6.989280e-01	4.792018e+00	4.085491e+00
2.429000000000000e+00	2.429000e+00	6.975033e-01	4.791717e+00	4.083880e+00
2.430000000000000e+00	2.430000e+00	6.960884e-01	4.791415e+00	4.082263e+00
2.431000000000000e+00	2.431000e+00	6.946830e-01	4.791114e+00	4.080639e+00
2.432000000000000e+00	2.432000e+00	6.932871e-01	4.790812e+00	4.079008e+00
2.433000000000000e+00	2.433000e+00	6.919005e-01	4.790509e+00	4.077370e+00
2.434000000000000e+00	2.434000e+00	6.905231e-01	4.790206e+00	4.075725e+00
2.435000000000000e+00	2.435000e+00	6.891549e-01	4.789904e+00	4.074073e+00
2.436000000000000e+00	2.436000e+00	6.877956e-01	4.789600e+00	4.072414e+00
2.437000000000000e+00	2.437000e+00	6.864451e-01	4.789297e+00	4.070748e+00
2.438000000000000e+00	2.438000e+00	6.851035e-01	4.788992e+00	4.069075e+00
2.439000000000000e+00	2.439000e+00	6.837705e-01	4.788688e+00	4.067395e+00
2.440000000000000e+00	2.440000e+00	6.824459e-01	4.788383e+00	4.065707e+00
2.441000000000000e+00	2.441000e+00	6.811299e-01	4.788078e+00	4.064011e+00
2.442000000000000e+00	2.442000e+00	6.798221e-01	4.787773e+00	4.062308e+00
2.443000000000000e+00	2.443000e+00	6.785226e-01	4.787467e+00	4.060597e+00
2.444000000000000e+00	2.444000e+00	6.772311e-01	4.787161e+00	4.058879e+00
2.445000000000000e+00	2.445000e+00	6.759476e-01	4.786854e+00	4.057153e+00
2.446000000000000e+00	2.446000e+00	6.746721e-01	4.786548e+00	4.055419e+00
2.447000000000000e+00	2.447000e+00	6.734042e-01	4.786240e+00	4.053677e+00
2.448000000000000e+00	2.448000e+00	6.721441e-01	4.785933e+00	4.051927e+00
2.449000000000000e+00	2.449000e+00	6.708916e-01	4.785625e+00	4.050169e+00
2.450000000000000e+00	2.450000e+00	6.696466e-01	4.785317e+00	4.048403e+00
2.451000000000000e+00	2.451000e+00	6.684089e-01	4.785008e+00	4.046628e+00
2.452000000000000e+00	2.452000e+00	6.671786e-01	4.784699e+00	4.044845e+00
2.453000000000000e+00	2.453000e+00	6.659554e-01	4.784390e+00	4.043053e+00
2.454000000000000e+00	2.454000e+00	6.647394e-01	4.784081e+00	4.041253e+00
2.455000000000000e+00	2.455000e+00	6.635303e-01	4.783771e+00	4.039444e+00
2.456000000000000e+00	2.456000e+00	6.623282e-01	4.783460e+00	4.037626e+00
2.457000000000000e+00	2.457000e+00	6.611329e-01	4.783149e+00	4.035800e+00
2.458000000000000e+00	2.458000e+00	6.599444e-01	4.782838e+00	4.033964e+00
2.459000000000000e+00	2.459000e+00	6.587625e-01	4.782527e+00	4.032120e+00
2.460000000000000e+00	2.460000e+00	6.575871e-01	4.782215e+00	4.030266e+00
2.461000000000000e+00	2.461000e+00	6.564183e-01	4.781903e+00	4.028403e+00
2.462000000000000e+00	2.462000e+00	6.552558e-01	4.781590e+00	4.026531e+00
2.463000000000000e+00	2.463000e+00	6.540997e-01	4.781278e+00	4.024649e+00
2.464000000000000e+00	2.464000e+00	6.529498e-01	4.780964e+00	4.022757e+00
2.465000000000000e+00	2.465000e+00	6.518060e-01	4.780651e+00	4.020856e+00
2.466000000000000e+00	2.466000e+00	6.506683e-01	4.780337e+00	4.018945e+00
2.467000000000000e+00	2.467000e+00	6.495366e-01	4.780023e+00	4.017024e+00
2.468000000000000e+00	2.468000e+00	6.484109e-01	4.779708e+00	4.015093e+00
2.469000000000000e+00	2.469000e+00	6.472909e-01	4.779393e+00	4.013152e+00
2.470000000000000e+00	2.470000e+00	6.461768e-01	4.779078e+00	4.011200e+00
2.471000000000000e+00	2.471000e+00	6.450682e-01	4.778762e+00	4.009239e+00
2.472000000000000e+00	2.472000e+00	6.439654e-01	4.778446e+00	4.007267e+00
2.473000000000000e+00	2.473000e+00	6.428680e-01	4.778129e+00	4.005284e+00
2.474000000000000e+00	2.474000e+00	6.417762e-01	4.777812e+00	4.003290e+00
2.475000000000000e+00	2.475000e+00	6.406897e-01	4.777495e+00	4.001286e+00
2.476000000000000e+00	2.476000e+00	6.396086e-01	4.777177e+00	3.999270e+00
2.477000000000000e+00	2.477000e+00	6.385328e-01	4.776859e+00	3.997244e+00
2.478000000000000e+00	2.478000e+00	6.374621e-01	4.776541e+00	3.995206e+00
2.479000000000000e+00	2.479000e+00	6.363965e-01	4.776222e+00	3.993158e+00
2.480000000000000e+00	2.480000e+00	6.353360e-01	4.775903e+00	3.991097e+00
2.481000000000000e+00	2.481000e+00	6.342806e-01	4.775583e+00	3.989025e+00
2.482000000000000e+00	2.482000e+00	6.332300e-01	4.775264e+00	3.986942e+00
2.483000000000000e+00	2.483000e+00	6.321844e-01	4.774943e+00	3.984846e+00
2.484000000000000e+00	2.484000e+00	6.311436e-01	4.774622e+00	3.982739e+00
2.485000000000000e+00	2.485000e+00	6.301075e-01	4.774302e+00	3.980620e+00
2.486000000000000e+00	2.486000e+00	6.290761e-01	4.773980e+00	3.978488e+00
2.487000000000000e+00	2.487000e+00	6.280493e-01	4.773658e+00	3.976344e+00
2.488000000000000e+00	2.488000e+00	6.270271e-01	4.773336e+00	3.974188e+00
2.489000000000000e+00	2.489000e+00	6.260095e-01	4.773014e+00	3.972019e+00
2.490000000000000e+00	2.490000e+00	6.249962e-01	4.772691e+00	3.969837e+00
2.491000000000000e+00	2.491000e+00	6.239875e-01	4.772367e+00	3.967643e+00
2.492000000000000e+00	2.492000e+00	6.229830e-01	4.772043e+00	3.965435e+00
